id,agent_type,o_zone_id,d_zone_id,o_zone_name,d_zone_name,o_node_id,d_node_id,path_node_seq,path_link_seq,b_generated,b_complete_trip,geometry,departure_time
1852,v,13,31,B3,D1,497,1411,[],[],False,False,"LINESTRING(-111.9339298 33.4297264, -111.9388454 33.4259249)",0736
1853,v,13,32,B3,D2,1180,284,[],[],False,False,"LINESTRING(-111.9335654 33.4291417, -111.9359647 33.4260605)",0720
1854,v,13,33,B3,D3,2598,2573,[],[],False,False,"LINESTRING(-111.9326048 33.4285847, -111.9332979 33.4254482)",0709
1855,v,13,34,B3,D4,1473,2879,[],[],False,False,"LINESTRING(-111.9347135 33.4297805, -111.9304093 33.4260473)",0800
1856,v,13,35,B3,D5,1175,1384,[],[],False,False,"LINESTRING(-111.9339524 33.4286377, -111.9291543 33.4261542)",0736
1857,v,13,36,B3,D6,1129,3110,[],[],False,False,"LINESTRING(-111.93269 33.4286779, -111.9274309 33.425274)",0707
1861,v,13,40,B3,E0,1176,5,[],[],False,False,"LINESTRING(-111.933759 33.4286395, -111.9403 33.4243435)",0737
1862,v,13,41,B3,E1,2190,1852,[],[],False,False,"LINESTRING(-111.9326918 33.428527, -111.9386921 33.4233094)",0750
1863,v,13,42,B3,E2,832,2921,[],[],False,False,"LINESTRING(-111.9343207 33.4298487, -111.9352292 33.4239624)",0709
1864,v,13,43,B3,E3,497,1499,[],[],False,False,"LINESTRING(-111.9339298 33.4297264, -111.9335789 33.4235836)",0754
1865,v,13,44,B3,E4,731,1511,[],[],False,False,"LINESTRING(-111.9345889 33.429813, -111.9323587 33.4241524)",0744
1866,v,13,45,B3,E5,724,2111,[],[],False,False,"LINESTRING(-111.9332433 33.4294457, -111.9287706 33.4236406)",0714
1867,v,13,46,B3,E6,1129,764,[],[],False,False,"LINESTRING(-111.93269 33.4286779, -111.9262248 33.4242002)",0731
1871,v,13,50,B3,F0,1139,3064,[],[],False,False,"LINESTRING(-111.9341512 33.428608, -111.9398638 33.4225313)",0714
1872,v,13,51,B3,F1,497,1920,[],[],False,False,"LINESTRING(-111.9339298 33.4297264, -111.9380573 33.422058)",0706
1873,v,13,52,B3,F2,1128,1220,[],[],False,False,"LINESTRING(-111.9325761 33.4286843, -111.9348379 33.4220704)",0755
1874,v,13,53,B3,F3,1180,414,[],[],False,False,"LINESTRING(-111.9335654 33.4291417, -111.9338459 33.4217736)",0719
1875,v,13,54,B3,F4,2190,2943,[],[],False,False,"LINESTRING(-111.9326918 33.428527, -111.9324018 33.4223747)",0759
1876,v,13,55,B3,F5,151,1264,[],[],False,False,"LINESTRING(-111.9346717 33.4298726, -111.9287954 33.4219231)",0728
1877,v,13,56,B3,F6,1131,3122,[],[],False,False,"LINESTRING(-111.9329697 33.4286623, -111.9267464 33.4221695)",0727
1881,v,13,60,B3,G0,1181,1993,[],[],False,False,"LINESTRING(-111.9333715 33.4291164, -111.9400677 33.4209218)",0754
1882,v,13,61,B3,G1,1139,95,[],[],False,False,"LINESTRING(-111.9341512 33.428608, -111.938141 33.4212157)",0717
1883,v,13,62,B3,G2,1182,2525,[],[],False,False,"LINESTRING(-111.9331758 33.4291088, -111.9353945 33.4196899)",0745
1884,v,13,63,B3,G3,1133,2495,[],[],False,False,"LINESTRING(-111.933359 33.4286431, -111.9327255 33.4210257)",0721
1885,v,13,64,B3,G4,1128,3023,[],[],False,False,"LINESTRING(-111.9325761 33.4286843, -111.9318337 33.4204622)",0751
1887,v,13,66,B3,G6,1132,2645,[],[],False,False,"LINESTRING(-111.9331658 33.4286514, -111.9273593 33.4210902)",0748
1891,v,13,70,B3,H0,1179,941,[],[],False,False,"LINESTRING(-111.9337602 33.4291744, -111.939394 33.4186864)",0712
1892,v,13,71,B3,H1,501,1600,[],[],False,False,"LINESTRING(-111.9341659 33.4292821, -111.9386028 33.4186898)",0745
1893,v,13,72,B3,H2,498,1590,[],[],False,False,"LINESTRING(-111.933978 33.4296433, -111.9365991 33.4177238)",0720
1894,v,13,73,B3,H3,832,2446,[],[],False,False,"LINESTRING(-111.9343207 33.4298487, -111.9342432 33.4192663)",0749
1895,v,13,74,B3,H4,151,2141,[],[],False,False,"LINESTRING(-111.9346717 33.4298726, -111.931668 33.4183616)",0742
1896,v,13,75,B3,H5,1129,1983,[],[],False,False,"LINESTRING(-111.93269 33.4286779, -111.9278906 33.4194763)",0723
1897,v,13,76,B3,H6,1473,760,[],[],False,False,"LINESTRING(-111.9347135 33.4297805, -111.9262981 33.4192639)",0749
1901,v,13,80,B3,I0,1179,145,[],[],False,False,"LINESTRING(-111.9337602 33.4291744, -111.9400253 33.4176249)",0738
1902,v,13,81,B3,I1,1184,2776,[],[],False,False,"LINESTRING(-111.9327746 33.4290929, -111.9380145 33.4162606)",0722
1903,v,13,82,B3,I2,1130,327,[],[],False,False,"LINESTRING(-111.932764 33.4286738, -111.9367592 33.4173983)",0731
1904,v,13,83,B3,I3,2190,2356,[],[],False,False,"LINESTRING(-111.9326918 33.428527, -111.9325866 33.4162146)",0738
1905,v,13,84,B3,I4,724,808,[],[],False,False,"LINESTRING(-111.9332433 33.4294457, -111.9313962 33.4174076)",0709
1906,v,13,85,B3,I5,499,1759,[],[],False,False,"LINESTRING(-111.934056 33.4294897, -111.9293689 33.416561)",0749
1907,v,13,86,B3,I6,1133,2851,[],[],False,False,"LINESTRING(-111.933359 33.4286431, -111.9257678 33.4176174)",0704
1911,v,13,90,B3,J0,2933,1929,[],[],False,False,"LINESTRING(-111.9331848 33.429885, -111.9396769 33.4148329)",0719
1912,v,13,91,B3,J1,724,87,[],[],False,False,"LINESTRING(-111.9332433 33.4294457, -111.9370852 33.4145236)",0724
1913,v,13,92,B3,J2,2605,2707,[],[],False,False,"LINESTRING(-111.9325281 33.4284392, -111.9361695 33.4142758)",0733
1914,v,13,93,B3,J3,2933,2162,[],[],False,False,"LINESTRING(-111.9331848 33.429885, -111.9327316 33.4144)",0752
1915,v,13,94,B3,J4,151,1748,[],[],False,False,"LINESTRING(-111.9346717 33.4298726, -111.9307754 33.4145909)",0743
1916,v,13,95,B3,J5,724,3152,[],[],False,False,"LINESTRING(-111.9332433 33.4294457, -111.9283936 33.4148515)",0718
1917,v,13,96,B3,J6,1181,3144,[],[],False,False,"LINESTRING(-111.9333715 33.4291164, -111.9274952 33.4148594)",0744
1961,v,14,0,B4,A0,1162,1823,[],[],False,False,"LINESTRING(-111.9306123 33.4285826, -111.9395626 33.4317133)",0739
1962,v,14,1,B4,A1,834,3041,[],[],False,False,"LINESTRING(-111.9311266 33.4291088, -111.937329 33.4309361)",0705
1963,v,14,2,B4,A2,1171,491,[],[],False,False,"LINESTRING(-111.9317594 33.4289706, -111.9349472 33.4316441)",0752
1964,v,14,3,B4,A3,1167,2480,[],[],False,False,"LINESTRING(-111.9309739 33.4286825, -111.9326321 33.4309568)",0732
1965,v,14,4,B4,A4,735,2934,[],[],False,False,"LINESTRING(-111.9322183 33.4292329, -111.9321152 33.4305356)",0735
1967,v,14,6,B4,A6,1999,1717,[],[],False,False,"LINESTRING(-111.9306812 33.4290446, -111.9261466 33.432)",0749
1971,v,14,10,B4,B0,1167,3124,[],[],False,False,"LINESTRING(-111.9309739 33.4286825, -111.9404249 33.4292718)",0719
1972,v,14,11,B4,B1,1127,1476,[],[],False,False,"LINESTRING(-111.9321571 33.4286704, -111.9388059 33.4296358)",0754
1973,v,14,12,B4,B2,825,150,[],[],False,False,"LINESTRING(-111.9314564 33.4290685, -111.9349285 33.4300573)",0743
1974,v,14,13,B4,B3,3127,1184,[],[],False,False,"LINESTRING(-111.9301645 33.4297052, -111.9327746 33.4290929)",0709
1975,v,14,14,B4,B4,793,824,[],[],False,False,"LINESTRING(-111.9311872 33.4289798, -111.9322313 33.4294306)",0721
1976,v,14,15,B4,B5,1126,3051,[],[],False,False,"LINESTRING(-111.9319517 33.4286276, -111.9299627 33.4291276)",0712
1977,v,14,16,B4,B6,1171,235,[],[],False,False,"LINESTRING(-111.9317594 33.4289706, -111.926109 33.4289792)",0704
1981,v,14,20,B4,C0,2620,1396,[],[],False,False,"LINESTRING(-111.931276 33.4289108, -111.9395312 33.4280618)",0741
1983,v,14,22,B4,C2,833,1963,[],[],False,False,"LINESTRING(-111.9307178 33.4289677, -111.9357079 33.428221)",0706
1984,v,14,23,B4,C3,1172,3275,[],[],False,False,"LINESTRING(-111.9319574 33.4290307, -111.932957 33.427475)",0710
1985,v,14,24,B4,C4,824,1119,[],[],False,False,"LINESTRING(-111.9322313 33.4294306, -111.9306331 33.4281502)",0709
1986,v,14,25,B4,C5,2597,1197,[],[],False,False,"LINESTRING(-111.9319305 33.4285417, -111.928356 33.4274929)",0719
1987,v,14,26,B4,C6,825,752,[],[],False,False,"LINESTRING(-111.9314564 33.4290685, -111.9262833 33.4283177)",0702
1991,v,14,30,B4,D0,1168,2211,[],[],False,False,"LINESTRING(-111.931145 33.4287392, -111.9403 33.4263824)",0722
1992,v,14,31,B4,D1,1169,1889,[],[],False,False,"LINESTRING(-111.931356 33.4288211, -111.9382679 33.4256162)",0738
1993,v,14,32,B4,D2,596,2306,[],[],False,False,"LINESTRING(-111.9312442 33.4291492, -111.9348861 33.4258254)",0748
1994,v,14,33,B4,D3,825,2567,[],[],False,False,"LINESTRING(-111.9314564 33.4290685, -111.9335553 33.4252007)",0718
1995,v,14,34,B4,D4,1806,1079,[],[],False,False,"LINESTRING(-111.9313063 33.4292832, -111.930896 33.4250811)",0704
1996,v,14,35,B4,D5,2623,169,[],[],False,False,"LINESTRING(-111.9310898 33.4291831, -111.9293479 33.4249515)",0710
1997,v,14,36,B4,D6,1172,3110,[],[],False,False,"LINESTRING(-111.9319574 33.4290307, -111.9274309 33.425274)",0747
2001,v,14,40,B4,E0,711,2262,[],[],False,False,"LINESTRING(-111.9305333 33.4289205, -111.939867 33.4242926)",0752
2002,v,14,41,B4,E1,824,2679,[],[],False,False,"LINESTRING(-111.9322313 33.4294306, -111.9387042 33.4231017)",0717
2003,v,14,42,B4,E2,792,2654,[],[],False,False,"LINESTRING(-111.931351 33.428931, -111.9367226 33.4233223)",0734
2004,v,14,43,B4,E3,1127,1504,[],[],False,False,"LINESTRING(-111.9321571 33.4286704, -111.9336629 33.4242428)",0736
2005,v,14,44,B4,E4,3126,215,[],[],False,False,"LINESTRING(-111.9311111 33.4302089, -111.9314818 33.4234889)",0756
2006,v,14,45,B4,E5,2619,1469,[],[],False,False,"LINESTRING(-111.9313797 33.4292547, -111.9298852 33.4239543)",0702
2007,v,14,46,B4,E6,1168,3115,[],[],False,False,"LINESTRING(-111.931145 33.4287392, -111.9272354 33.4248616)",0734
2011,v,14,50,B4,F0,1168,1966,[],[],False,False,"LINESTRING(-111.931145 33.4287392, -111.9393987 33.4225828)",0736
2012,v,14,51,B4,F1,2935,1283,[],[],False,False,"LINESTRING(-111.9304915 33.4298065, -111.9380771 33.4218413)",0712
2013,v,14,52,B4,F2,722,1913,[],[],False,False,"LINESTRING(-111.9301347 33.428711, -111.936754 33.4219909)",0743
2015,v,14,54,B4,F4,2621,922,[],[],False,False,"LINESTRING(-111.9312269 33.4289032, -111.930203 33.4219009)",0736
2016,v,14,55,B4,F5,1166,880,[],[],False,False,"LINESTRING(-111.9307653 33.4286261, -111.9291124 33.4224856)",0720
2017,v,14,56,B4,F6,1127,783,[],[],False,False,"LINESTRING(-111.9321571 33.4286704, -111.9264 33.4215694)",0735
2021,v,14,60,B4,G0,833,1991,[],[],False,False,"LINESTRING(-111.9307178 33.4289677, -111.9402126 33.4209187)",0733
2022,v,14,61,B4,G1,711,3181,[],[],False,False,"LINESTRING(-111.9305333 33.4289205, -111.9371116 33.4202174)",0741
2023,v,14,62,B4,G2,735,3295,[],[],False,False,"LINESTRING(-111.9322183 33.4292329, -111.9360971 33.419683)",0743
2024,v,14,63,B4,G3,1124,408,[],[],False,False,"LINESTRING(-111.9315552 33.4285482, -111.9341838 33.4209553)",0742
2025,v,14,64,B4,G4,1125,1655,[],[],False,False,"LINESTRING(-111.9317563 33.4285868, -111.931821 33.4210288)",0727
2026,v,14,65,B4,G5,1806,3277,[],[],False,False,"LINESTRING(-111.9313063 33.4292832, -111.9297723 33.420445)",0733
2027,v,14,66,B4,G6,1172,461,[],[],False,False,"LINESTRING(-111.9319574 33.4290307, -111.9268118 33.4203601)",0755
2031,v,14,70,B4,H0,1126,643,[],[],False,False,"LINESTRING(-111.9319517 33.4286276, -111.9398559 33.4191444)",0746
2032,v,14,71,B4,H1,1807,1603,[],[],False,False,"LINESTRING(-111.9313701 33.4292782, -111.9384844 33.4178908)",0704
2033,v,14,72,B4,H2,2622,3210,[],[],False,False,"LINESTRING(-111.9312117 33.4289298, -111.9364196 33.4190218)",0724
2034,v,14,73,B4,H3,2622,3247,[],[],False,False,"LINESTRING(-111.9312117 33.4289298, -111.9330903 33.4194258)",0739
2035,v,14,74,B4,H4,2623,1693,[],[],False,False,"LINESTRING(-111.9310898 33.4291831, -111.9308104 33.4191334)",0717
2036,v,14,75,B4,H5,1127,2816,[],[],False,False,"LINESTRING(-111.9321571 33.4286704, -111.9295221 33.4187845)",0717
2037,v,14,76,B4,H6,1170,757,[],[],False,False,"LINESTRING(-111.9315416 33.4288877, -111.926296 33.4191375)",0712
2041,v,14,80,B4,I0,1474,421,[],[],False,False,"LINESTRING(-111.9314828 33.4290164, -111.9394362 33.4159978)",0708
2042,v,14,81,B4,I1,1807,279,[],[],False,False,"LINESTRING(-111.9313701 33.4292782, -111.938317 33.4164652)",0759
2043,v,14,82,B4,I2,791,2435,[],[],False,False,"LINESTRING(-111.9314053 33.4288362, -111.9355315 33.4166305)",0759
2044,v,14,83,B4,I3,823,2145,[],[],False,False,"LINESTRING(-111.9313991 33.4292029, -111.9333798 33.4160724)",0710
2045,v,14,84,B4,I4,711,1973,[],[],False,False,"LINESTRING(-111.9305333 33.4289205, -111.9301514 33.4159779)",0745
2046,v,14,85,B4,I5,2624,1440,[],[],False,False,"LINESTRING(-111.9311161 33.4292294, -111.9291418 33.4167766)",0710
2051,v,14,90,B4,J0,1124,1927,[],[],False,False,"LINESTRING(-111.9315552 33.4285482, -111.939773 33.4148642)",0744
2052,v,14,91,B4,J1,823,322,[],[],False,False,"LINESTRING(-111.9313991 33.4292029, -111.9384635 33.4158739)",0758
2053,v,14,92,B4,J2,1169,2779,[],[],False,False,"LINESTRING(-111.931356 33.4288211, -111.9361294 33.4154285)",0727
2054,v,14,93,B4,J3,833,611,[],[],False,False,"LINESTRING(-111.9307178 33.4289677, -111.9327145 33.4147655)",0748
2056,v,14,95,B4,J5,823,1757,[],[],False,False,"LINESTRING(-111.9313991 33.4292029, -111.9301026 33.4158535)",0726
2057,v,14,96,B4,J6,3126,3266,[],[],False,False,"LINESTRING(-111.9311111 33.4302089, -111.9268451 33.4153748)",0738
2101,v,15,0,B5,A0,1630,1824,[],[],False,False,"LINESTRING(-111.9282374 33.4296457, -111.9394676 33.431717)",0744
2102,v,15,1,B5,A1,981,828,[],[],False,False,"LINESTRING(-111.9283624 33.4286857, -111.9375344 33.4303646)",0714
2103,v,15,2,B5,A2,1616,491,[],[],False,False,"LINESTRING(-111.9284226 33.4290986, -111.9349472 33.4316441)",0757
2104,v,15,3,B5,A3,1483,1417,[],[],False,False,"LINESTRING(-111.9291028 33.4288898, -111.9345832 33.4319269)",0754
2105,v,15,4,B5,A4,710,348,[],[],False,False,"LINESTRING(-111.9300433 33.428825, -111.930414 33.4305205)",0726
2106,v,15,5,B5,A5,2310,1421,[],[],False,False,"LINESTRING(-111.9294897 33.4288482, -111.9301153 33.4305799)",0715
2107,v,15,6,B5,A6,3051,1,[],[],False,False,"LINESTRING(-111.9299627 33.4291276, -111.9262851 33.432)",0758
2111,v,15,10,B5,B0,229,1893,[],[],False,False,"LINESTRING(-111.9278896 33.4300293, -111.9398902 33.4284948)",0715
2112,v,15,11,B5,B1,715,1814,[],[],False,False,"LINESTRING(-111.9279262 33.428948, -111.9386276 33.4300226)",0707
2113,v,15,12,B5,B2,726,150,[],[],False,False,"LINESTRING(-111.9294671 33.4286631, -111.9349285 33.4300573)",0743
2114,v,15,13,B5,B3,727,1130,[],[],False,False,"LINESTRING(-111.9291317 33.4286708, -111.932764 33.4286738)",0740
2115,v,15,14,B5,B4,1484,2619,[],[],False,False,"LINESTRING(-111.9291524 33.4289303, -111.9313797 33.4292547)",0738
2116,v,15,15,B5,B5,822,1385,[],[],False,False,"LINESTRING(-111.929789 33.4288004, -111.9291727 33.4285738)",0740
2117,v,15,16,B5,B6,716,475,[],[],False,False,"LINESTRING(-111.9284571 33.4288722, -111.9262855 33.4290006)",0722
2122,v,15,21,B5,C1,489,1404,[],[],False,False,"LINESTRING(-111.9293031 33.4289061, -111.9377913 33.4281528)",0713
2123,v,15,22,B5,C2,1631,2302,[],[],False,False,"LINESTRING(-111.9284402 33.4296757, -111.9358858 33.4273311)",0707
2125,v,15,24,B5,C4,727,2590,[],[],False,False,"LINESTRING(-111.9291317 33.4286708, -111.9316774 33.4272047)",0740
2126,v,15,25,B5,C5,1386,1159,[],[],False,False,"LINESTRING(-111.9294 33.4285304, -111.9293948 33.4279784)",0746
2127,v,15,26,B5,C6,723,752,[],[],False,False,"LINESTRING(-111.9300736 33.4286996, -111.9262833 33.4283177)",0707
2131,v,15,30,B5,D0,1613,2212,[],[],False,False,"LINESTRING(-111.928853 33.4295856, -111.9401514 33.4263814)",0739
2132,v,15,31,B5,D1,710,48,[],[],False,False,"LINESTRING(-111.9300433 33.428825, -111.938274 33.4255065)",0754
2133,v,15,32,B5,D2,1633,2050,[],[],False,False,"LINESTRING(-111.9288568 33.4297584, -111.9362433 33.4256817)",0714
2134,v,15,33,B5,D3,2000,883,[],[],False,False,"LINESTRING(-111.9300228 33.4291802, -111.9346292 33.4254611)",0722
2136,v,15,35,B5,D5,229,1472,[],[],False,False,"LINESTRING(-111.9278896 33.4300293, -111.9291316 33.4249256)",0729
2137,v,15,36,B5,D6,350,3112,[],[],False,False,"LINESTRING(-111.9285176 33.4302139, -111.926841 33.425274)",0748
2141,v,15,40,B5,E0,726,1861,[],[],False,False,"LINESTRING(-111.9294671 33.4286631, -111.9398713 33.424257)",0710
2142,v,15,41,B5,E1,229,436,[],[],False,False,"LINESTRING(-111.9278896 33.4300293, -111.9378712 33.4245932)",0731
2143,v,15,42,B5,E2,1631,1885,[],[],False,False,"LINESTRING(-111.9284402 33.4296757, -111.9365671 33.4242402)",0745
2144,v,15,43,B5,E3,1616,1515,[],[],False,False,"LINESTRING(-111.9284226 33.4290986, -111.9325193 33.4245801)",0721
2145,v,15,44,B5,E4,1630,1073,[],[],False,False,"LINESTRING(-111.9282374 33.4296457, -111.9310595 33.4238248)",0741
2146,v,15,45,B5,E5,2996,1078,[],[],False,False,"LINESTRING(-111.9279709 33.4293718, -111.9300841 33.4246561)",0733
2147,v,15,46,B5,E6,1628,3113,[],[],False,False,"LINESTRING(-111.9278388 33.4296037, -111.9268422 33.4248596)",0709
2151,v,15,50,B5,F0,1483,427,[],[],False,False,"LINESTRING(-111.9291028 33.4288898, -111.9399359 33.4224161)",0717
2152,v,15,51,B5,F1,488,1283,[],[],False,False,"LINESTRING(-111.9292907 33.429813, -111.9380771 33.4218413)",0800
2153,v,15,52,B5,F2,2000,37,[],[],False,False,"LINESTRING(-111.9300228 33.4291802, -111.9356538 33.4219104)",0704
2154,v,15,53,B5,F3,2310,1040,[],[],False,False,"LINESTRING(-111.9294897 33.4288482, -111.9326145 33.4215211)",0748
2155,v,15,54,B5,F4,1618,2791,[],[],False,False,"LINESTRING(-111.928014 33.4291546, -111.9305881 33.4228419)",0730
2156,v,15,55,B5,F5,2798,2771,[],[],False,False,"LINESTRING(-111.9281746 33.4284869, -111.9295894 33.4216069)",0733
2157,v,15,56,B5,F6,3051,3076,[],[],False,False,"LINESTRING(-111.9299627 33.4291276, -111.9269827 33.4230216)",0739
2161,v,15,60,B5,G0,1165,3090,[],[],False,False,"LINESTRING(-111.9294977 33.42846, -111.9403666 33.4199447)",0717
2162,v,15,61,B5,G1,490,2372,[],[],False,False,"LINESTRING(-111.929305 33.4287835, -111.9380774 33.4208473)",0702
2163,v,15,62,B5,G2,723,385,[],[],False,False,"LINESTRING(-111.9300736 33.4286996, -111.9359643 33.4212277)",0739
2164,v,15,63,B5,G3,1630,2291,[],[],False,False,"LINESTRING(-111.9282374 33.4296457, -111.9330366 33.4205872)",0729
2165,v,15,64,B5,G4,1449,990,[],[],False,False,"LINESTRING(-111.929131 33.4286131, -111.930745 33.4203237)",0705
2166,v,15,65,B5,G5,3051,2772,[],[],False,False,"LINESTRING(-111.9299627 33.4291276, -111.9283505 33.419746)",0713
2167,v,15,66,B5,G6,721,2645,[],[],False,False,"LINESTRING(-111.9291224 33.4287925, -111.9273593 33.4210902)",0755
2171,v,15,70,B5,H0,2996,3029,[],[],False,False,"LINESTRING(-111.9279709 33.4293718, -111.9402508 33.4193883)",0716
2172,v,15,71,B5,H1,1631,2695,[],[],False,False,"LINESTRING(-111.9284402 33.4296757, -111.937856 33.4179283)",0729
2173,v,15,72,B5,H2,981,389,[],[],False,False,"LINESTRING(-111.9283624 33.4286857, -111.9354448 33.4189912)",0753
2174,v,15,73,B5,H3,981,3194,[],[],False,False,"LINESTRING(-111.9283624 33.4286857, -111.9339594 33.4183824)",0746
2175,v,15,74,B5,H4,1630,915,[],[],False,False,"LINESTRING(-111.9282374 33.4296457, -111.9310931 33.4189442)",0722
2177,v,15,76,B5,H6,1617,1056,[],[],False,False,"LINESTRING(-111.9282288 33.429123, -111.9264489 33.4188921)",0727
2181,v,15,80,B5,I0,1618,2464,[],[],False,False,"LINESTRING(-111.928014 33.4291546, -111.9400927 33.4175708)",0706
2182,v,15,81,B5,I1,1633,2426,[],[],False,False,"LINESTRING(-111.9288568 33.4297584, -111.9373928 33.4160135)",0712
2183,v,15,82,B5,I2,350,554,[],[],False,False,"LINESTRING(-111.9285176 33.4302139, -111.936111 33.4165652)",0708
2184,v,15,83,B5,I3,2311,1316,[],[],False,False,"LINESTRING(-111.9294565 33.4285731, -111.933379 33.416233)",0738
2185,v,15,84,B5,I4,1484,3119,[],[],False,False,"LINESTRING(-111.9291524 33.4289303, -111.9314156 33.4163034)",0705
2186,v,15,85,B5,I5,721,2287,[],[],False,False,"LINESTRING(-111.9291224 33.4287925, -111.9287597 33.4159397)",0757
2187,v,15,86,B5,I6,1630,2078,[],[],False,False,"LINESTRING(-111.9282374 33.4296457, -111.9272849 33.4169621)",0726
2191,v,15,90,B5,J0,2798,3098,[],[],False,False,"LINESTRING(-111.9281746 33.4284869, -111.940292 33.414454)",0750
2192,v,15,91,B5,J1,1816,1936,[],[],False,False,"LINESTRING(-111.9294365 33.4288869, -111.9392528 33.415215)",0751
2193,v,15,92,B5,J2,1632,2780,[],[],False,False,"LINESTRING(-111.9286532 33.4297164, -111.9361375 33.4159137)",0712
2194,v,15,93,B5,J3,1615,2107,[],[],False,False,"LINESTRING(-111.9286322 33.4290765, -111.9327891 33.4144)",0704
2195,v,15,94,B5,J4,350,2397,[],[],False,False,"LINESTRING(-111.9285176 33.4302139, -111.9308082 33.415306)",0707
2196,v,15,95,B5,J5,3051,602,[],[],False,False,"LINESTRING(-111.9299627 33.4291276, -111.9300149 33.4147941)",0748
2197,v,15,96,B5,J6,71,2184,[],[],False,False,"LINESTRING(-111.929306 33.4286668, -111.926456 33.4150565)",0711
2241,v,16,0,B6,A0,231,1822,[],[],False,False,"LINESTRING(-111.9267707 33.4300648, -111.9396731 33.4317205)",0718
2242,v,16,1,B6,A1,1625,2186,[],[],False,False,"LINESTRING(-111.9272204 33.4295498, -111.9377539 33.4311542)",0756
2243,v,16,2,B6,A2,1625,730,[],[],False,False,"LINESTRING(-111.9272204 33.4295498, -111.935729 33.4305995)",0706
2244,v,16,3,B6,A3,719,2481,[],[],False,False,"LINESTRING(-111.926282 33.4287845, -111.9343684 33.4315188)",0752
2245,v,16,4,B6,A4,718,1420,[],[],False,False,"LINESTRING(-111.9264921 33.4287917, -111.9322665 33.4312043)",0753
2246,v,16,5,B6,A5,719,1421,[],[],False,False,"LINESTRING(-111.926282 33.4287845, -111.9301153 33.4305799)",0745
2247,v,16,6,B6,A6,718,1,[],[],False,False,"LINESTRING(-111.9264921 33.4287917, -111.9262851 33.432)",0718
2251,v,16,10,B6,B0,1627,1894,[],[],False,False,"LINESTRING(-111.9276232 33.4295852, -111.9398181 33.4294679)",0702
